rank, player_id, score, time, spm
2800,SCHAKALANZE,46277521,1100:18:50,700.97
2801,oh-lonesome-me-,46263677,1825:53:50,422.29
2802,GENRALxKSA,46251575,820:37:40,939.35
2803,PainkillR7,46175270,1206:36:10,637.81
2804,DaqHarGuul,46174928,858:38:30,896.28
2805,Wrecking-Ball123,46160887,1193:49:10,644.44
2806,Mnemik,46156050,1378:23:40,558.09
2807,CAP-EVRGAMER,46149791,1172:21:20,656.08
2808,DenisFormis,46143044,1566:48:20,490.84
2809,Cruelside,46139486,2061:59:50,372.94
2810,grumpatim,46134562,2001:49:40,384.1
2811,AK47magic88,46130761,1272:56:10,603.99
2812,Rafael_Slayer_,46128701,1154:08:30,666.13
2813,Chizh-grandfathe,46124646,1673:12:20,459.44
2814,DJ98HEDY,46096684,988:52:00,776.93
2815,peso2003,46081025,1486:01:30,516.83
2816,sivtec99,46078410,776:16:10,989.31
2817,richboy_900xbl,46067001,980:46:30,782.83
2818,paracet1,46062594,1174:57:20,653.39
2819,W-LQ7,46062269,1378:25:00,556.95
2820,Aka__Famas,46042461,1104:36:40,694.7
2821,R435543,46034536,1189:28:00,645.03
2822,la_rabbitvw,46030873,1725:46:20,444.54
2823,xTi-GOD,46005003,552:41:50,1387.29
2824,InVincible_Troma,45963165,1077:36:00,710.89
2825,F_4_E_RKILLER-_-,45962639,1014:48:30,754.87
2826,hashio0802,45961341,1118:22:50,684.94
2827,ErvulF,45944282,1299:32:50,589.23
2828,main_silverhaze,45924499,1547:16:50,494.68
2829,xlopez1617,45904759,1755:09:10,435.9
2830,Roger1970,45878293,2127:24:50,359.42
2831,roosti69,45869342,1020:47:40,748.92
2832,Grumpy-GimM1CK,45845941,1849:18:20,413.18
2833,Tompaasi,45843617,1531:31:40,498.89
2834,RHider67,45832356,2680:34:00,284.97
2835,connor214316,45827470,1058:26:00,721.62
2836,krupaam,45773104,1175:42:30,648.87
2837,celestialfloods,45763211,1157:06:00,659.17
2838,tsuyo_02,45760872,2087:47:30,365.31
2839,LZX-CRAPS-11,45742950,951:01:40,801.64
2840,NilderaDLucca,45742684,1225:23:10,622.15
2841,takusora,45730189,1511:36:20,504.21
2842,Yuncli1,45690651,1550:26:30,491.16
2843,EmmA_The_Girl_84,45681592,1578:22:30,482.37
2844,THECOMINGFROST,45621548,3254:38:20,233.62
2845,Br_SkiLLzz,45615417,1255:59:20,605.31
2846,Thebolivianguy99,45614241,946:37:50,803.1
2847,PABLOLOGAN,45593256,1884:36:30,403.21
2848,andretorto,45590333,2563:09:20,296.45
2849,Simeji_ONLYONE,45576136,780:49:40,972.82
2850,BARBOSA_MAROMBA,45569266,1408:12:20,539.33
2851,BAZZELLIZED69,45563229,1455:50:10,521.62
2852,j7jpu,45561683,1483:50:20,511.75
2853,viperrov,45540048,781:55:10,970.69
2854,KillaHaze19,45532151,1921:30:40,394.93
2855,goldedukey5,45516429,1449:34:00,523.33
2856,WONEIX,45503037,1313:40:20,577.3
2857,madisonfinest,45501804,2351:35:00,322.49
2858,Fikiii,45501218,1074:00:50,706.09
2859,chaosbuster_15,45498635,884:03:10,857.77
2860,Murilo_phn110,45496046,1063:38:10,712.9
2861,mowgli1979,45462040,1764:22:20,429.44
2862,PopaSmurf53,45447905,2826:23:20,268
2863,Skullcrusher16AX,45442939,1379:46:20,548.92
2864,YOROSHIKU-46490,45435662,901:01:20,840.45
2865,RyuZU-001,45418499,1214:18:30,623.38
2866,Far-Que-,45408333,1222:54:30,618.86
2867,ekke2000,45401407,1119:19:20,676.03
2868,E4G_EZR4,45393131,854:29:00,885.39
2869,Panzer_SS_BR,45376209,1538:58:30,491.41
2870,Kingfisher765,45372895,1082:56:40,698.3
2871,AlphaExGAT,45371023,1037:04:30,729.15
2872,number1993,45360406,1124:38:40,672.22
2873,buntitti,45353124,1229:57:00,614.57
2874,Neveu25,45350458,760:30:40,993.86
2875,smartboy592,45341570,1159:46:20,651.59
2876,BoyScout-85,45339879,1783:36:50,423.67
2877,Frijoles10,45326010,1578:20:10,478.63
2878,Aktion__Reaktion,45293524,958:42:50,787.4
2879,papamama35,45244728,1074:46:20,701.62
2880,Shadoow_EmekPL,45237750,1078:15:30,699.24
2881,SizableSquirrel,45223763,816:08:00,923.54
2882,kassiodp,45222515,1022:34:20,737.07
2883,sahnemett,45215916,550:18:50,1369.4
2884,k2fox_frw,45191083,2029:34:00,371.11
2885,darklegend1210,45165403,2082:09:40,361.53
2886,Cqtastrophy,45162157,1099:44:30,684.44
2887,Mawreos,45148521,807:12:20,932.2
2888,gk1954,45133807,3966:11:40,189.66
2889,M_yuto_0509,45105522,1181:19:00,636.37
2890,YA---SHU,45101861,893:15:00,841.53
2891,XxGoDzZeRaxX,45084321,1373:47:40,546.96
2892,rammer_2018,45074930,2101:31:00,357.48
2893,taizo3HRD,45073715,1173:55:00,639.93
2894,Sylar68000,45073273,1208:37:20,621.55
2895,Ra1Ly__k,45066908,1209:45:40,620.88
2896,GLADIATOR-bh,45065957,1499:58:40,500.74
2897,Stempy_67,45054386,852:56:30,880.37
2898,hondeck,45008251,1161:08:10,646.04
2899,leader755,44992321,2260:38:50,331.71
2900,archer45102,44946455,1588:38:40,471.54
2901,Cliffy_77,44936085,2476:44:50,302.39
2902,Gryeez,44934038,1619:10:20,462.52
2903,SingleTurbo,44910343,1820:47:00,411.09
2904,jcfthanatos,44896527,1153:35:50,648.65
2905,ALECVASILLI,44888260,1969:45:40,379.81
2906,Meiraa_mssv,44879674,589:10:20,1269.57
2907,chapulin_8_neto,44867077,2743:20:20,272.58
2908,Exysa,44854826,225:13:33,3319.25
2909,VENGOOD,44849355,1632:06:30,457.99
2910,jovanelenfant,44846420,1107:50:50,674.68
2911,thortzi,44843645,761:22:50,981.63
2912,HareruyaONCE,44822990,1227:04:50,608.8
2913,xX_Abo07od_Xx,44819051,1094:28:40,682.5
2914,Ravijour_,44807217,679:14:50,1099.43
2915,Jakson_Padilha,44806794,1167:36:30,639.58
2916,Iwidie_Mk2,44772836,1269:28:40,587.81
2917,VETERAN_DiMe,44762103,1264:17:40,590.08
2918,Imurad,44754666,687:41:00,1084.67
2919,JForr_11,44753844,1266:35:40,588.9
2920,masacat225,44737962,1157:10:00,644.36
2921,FLE_01_ita,44734754,866:13:40,860.72
2922,CZonian,44732530,1490:24:20,500.23
2923,vitorportoHD,44711566,421:02:00,1769.91
2924,Gulity_FC,44677043,694:08:30,1072.72
2925,CEL_CREDER,44667959,1046:27:40,711.41
2926,LORD_OF_DEATH_11,44666905,1182:22:40,629.62
2927,Defy_1294,44660008,1614:52:40,460.92
2928,sfod-1,44658808,1404:36:50,529.91
2929,SUPA_MUTHA,44645909,1749:45:50,425.26
2930,EMMETT_mdp,44644239,1365:52:20,544.76
2931,generalcracka92,44619182,1125:22:00,660.81
2932,WreN_R,44597807,693:15:40,1072.17
2933,sakae1-16,44592598,1520:21:00,488.84
2934,seatrichy,44578366,1318:07:20,563.66
2935,gorgeous_jock,44559355,960:54:20,772.87
2936,nakayama6645,44558457,2009:49:30,369.51
2937,xX_Number9_Xx,44524447,1208:04:00,614.27
2938,takato12-27,44519598,1170:59:40,633.64
2939,zXCarnage-_-Xz,44504246,1148:57:20,645.58
2940,yParK_WhaTBR,44504109,1752:35:00,423.22
2941,Kehite43,44484839,2118:37:00,349.95
2942,Petrochka-Team,44481975,1863:04:40,397.93
2943,SawyerHole,44476374,1685:47:40,439.72
2944,sawdoff313,44458901,1376:00:30,538.5
2945,DIRTYRED36,44439290,1002:16:20,738.98
2946,l_F22-_-R4PT0R_l,44438430,1813:47:50,408.34
2947,ksm002,44405639,1445:24:30,512.03
2948,Jay-pee-666,44394063,2000:20:10,369.89
2949,Sgt_four_Leaf_,44363831,759:17:10,973.81
2950,BadBrownBeast,44359604,3359:06:40,220.1
2951,GAASUU5656,44358768,1267:24:00,583.33
2952,saltyegg,44358245,1194:12:40,619.07
2953,Tohtori1978,44323540,1579:43:30,467.63
2954,glody,44321881,1269:45:20,581.76
2955,Xx_MiRoSt_xX,44318054,1077:25:30,685.56
2956,trabanedo,44314769,1431:52:30,515.81
2957,lDAlTOl,44314391,808:51:10,913.11
2958,Oxiinx,44311715,1044:37:00,706.99
2959,IQ--79,44308796,1552:54:20,475.55
2960,SENT2KILL500,44293512,2220:15:20,332.5
2961,mbzeluis,44292458,1350:06:40,546.78
2962,utuna_utanaide,44286723,980:42:00,752.64
2963,Nomensebastiano_,44282202,1110:58:00,664.32
2964,maninhodoido,44253965,780:01:00,945.58
2965,Hendrix-500,44233226,865:01:50,852.25
2966,BossHog2541,44224798,933:11:40,789.85
2967,piercer_24,44224205,822:36:10,896.02
2968,Oleg0008,44202419,1119:47:30,657.9
2969,T_S_Mars,44200315,1097:58:30,670.94
2970,bahmet1975,44198311,1549:10:40,475.5
2971,abumahdi916,44185493,2538:27:00,290.11
2972,MorbidFawn,44167573,955:08:20,770.7
2973,TWICEasBRIGHT44,44147871,1119:00:10,657.55
2974,Jabaloth,44142925,1355:55:20,542.59
2975,taro397,44141299,1231:05:50,597.59
2976,Major_Chaos_40,44132384,1899:07:50,387.3
2977,Blk_Ops_CA,44118847,2057:00:20,357.47
2978,angie_ameera,44107227,2163:18:40,339.81
2979,AYRTON__SENNA_F1,44106068,1719:51:30,427.42
2980,Apex_Predator_4,44091568,1066:27:00,689.07
2981,XPEHBKEDAX,44089483,1410:43:00,520.89
2982,Hobot555,44087259,2082:17:40,352.87
2983,Jeddix,44052245,799:21:40,918.49
2984,moririnsyacyou,44050580,1411:08:00,520.27
2985,UAC_soldier_,44046741,993:57:10,738.58
2986,Rei__Monstro,44035225,932:12:40,787.29
2987,dannyNotorious__,44026465,1353:49:30,542
2988,kazuki_0305,44026274,2150:44:40,341.17
2989,METHODMAN_82,44019410,1084:02:40,676.78
2990,kanguim,44008966,1209:50:20,606.26
2991,UntdxGermany,43998664,623:33:30,1176.01
2992,zx10rking,43994726,1383:45:10,529.9
2993,JZA_Sz,43993855,1194:27:00,613.86
2994,Lezyna0624,43988478,1118:32:40,655.44
2995,Dr_Juen,43984922,1458:24:40,502.66
2996,Daan_Plague,43958715,1476:01:40,496.36
2997,acos23,43937939,1811:59:40,404.14
2998,dankkiller69,43896816,1273:36:40,574.44
2999,MateiSemKerer__X,43882826,1486:38:50,491.97
3000,MarvinBlah,43863007,847:26:50,862.65
3001,rucchara12,43843553,877:26:10,832.8
3002,hanakappa36,43826428,1088:07:10,671.29
3003,JoeSchmo234,43817494,974:14:20,749.6
3004,li_-DnGr_-w3y-_i,43814155,1106:35:20,659.9
3005,Takumi-DS,43770376,1139:04:40,640.44
3006,MicheaL-Angelo8A,43766102,1846:05:00,395.13
3007,islapithyou,43763216,1231:33:10,592.25
3008,Dexter157BR,43762595,1071:36:30,680.64
3009,Sarah071089,43736064,674:56:00,1080.01
3010,mushkru,43727340,757:39:20,961.9
3011,Raanlundi,43724463,664:58:40,1095.89
3012,marupalacios,43712747,1604:17:10,454.12
3013,Keltyron,43696101,720:56:50,1010.15
3014,GrimReaper-88FW,43694599,1492:52:30,487.81
3015,llegotupadre69,43687074,1363:31:40,534
3016,chentox11,43679458,957:08:50,760.58
3017,butcher1817,43674066,1306:53:50,556.97
3018,blueKolibri,43671558,848:44:30,857.57
3019,runvus250r,43666247,1490:37:40,488.23
3020,PRO100c10rudIK,43623822,1204:07:50,603.81
3021,KitutuKitu_Ne,43619220,807:51:40,899.89
3022,V2_8004,43614396,1187:48:30,611.97
3023,OMC-FLASHOVER,43612590,1394:17:40,521.32
3024,Kennythedead,43599348,1285:01:00,565.48
3025,conankao,43591189,1389:12:40,522.97
3026,HolyInsultedZoo,43589845,1482:38:20,490
3027,michi--123,43576831,708:43:40,1024.77
3028,jackedup1218,43561041,1238:45:30,586.08
3029,Rockydarkes,43549659,925:58:00,783.86
3030,sneekyweezel007,43549098,1729:25:40,419.69
3031,LAFA_RUUG,43525809,1540:32:10,470.89
3032,II_King_Masa_II,43512593,1423:28:10,509.47
3033,Syletia,43510298,845:47:20,857.39
3034,CRASS-FIRE,43510160,955:18:10,759.1
3035,stsag,43424615,1475:15:10,490.59
3036,Soul0346,43416362,1421:39:10,508.99
3037,ComradeComrade,43409881,1729:58:20,418.21
3038,Tunguska9,43401065,1259:32:50,574.29
3039,DrinShady,43359279,1471:34:00,491.08
3040,TheNameIsKostas,43344040,1139:06:20,634.18
3041,ifktr_88,43343040,1107:13:20,652.43
3042,mntmkirara,43338432,1199:46:00,602.04
3043,Kella_o7,43304323,1302:58:20,553.92
3044,Biznatch-87,43235648,920:31:50,782.8
3045,OhThatsDaddy,43215266,873:10:00,824.88
3046,el_salvaje1313,43202268,1002:29:10,718.25
3047,IzeBerg,43188630,1164:16:50,618.24
3048,JNOBEE-07,43185838,847:25:40,849.35
3049,Sbabh,43184815,1355:44:10,530.89
3050,hinanai7102,43151677,1321:17:20,544.31
3051,princekanevlg,43147751,817:57:50,879.17
3052,takaoaraki,43135173,1353:34:00,531.13
3053,PROJECTACE8492,43134824,1048:22:40,685.74
3054,Hawker-Fury74,43096587,1242:34:30,578.05
3055,PRO_JOSH-1,43091425,1253:06:50,573.12
3056,KeijiYagi,43088202,1597:17:30,449.6
3057,MacDerp,43087910,858:06:10,836.88
3058,prmaximus,43074550,700:40:10,1024.6
3059,Sr_As3SllNO,43073274,778:50:50,921.73
3060,NIGHTWOLF7275,43072023,1280:50:40,560.46
3061,gadzetONE,43071291,838:39:20,855.96
3062,Enderx122,43067995,1058:07:30,678.37
3063,TennTank,43064318,1361:00:30,527.36
3064,oneshotdo,43054445,1513:30:50,474.11
3065,lll-Cr3Zy-lll,43054206,600:57:50,1194.03
3066,iCHAGAS__,43041171,1206:10:40,594.73
3067,ITz_eNeRGiX_ShiN,43038705,459:31:00,1561.01
3068,JPsixaxis,43024355,866:00:50,828.02
3069,wwwhhh,43016716,2048:40:30,349.96
3070,goldentiger8818,43013506,1104:47:30,648.89
3071,KillaEightBall,43007737,1904:20:00,376.4
3072,tsky4,42993449,1618:58:10,442.6
3073,oalqannoor,42993024,859:56:10,833.26
3074,tonden619,42975858,1123:25:30,637.57
3075,outrightwt,42972895,1158:59:00,617.97
3076,BERRUS19,42960060,1202:45:20,595.3
3077,Skorpionking72,42956909,1054:38:50,678.85
3078,Rips_Nd_Hits,42934770,736:40:30,971.36
3079,undefined,42914584,0:00:00,0
3080,Mo--nice,42913715,1524:21:10,469.2
3081,runa_717,42913671,1249:12:40,572.54
3082,dannyjackblue,42911446,1433:10:10,499.03
3083,juniorxu2,42900953,1807:00:50,395.69
3084,kongou173545,42893884,1281:01:10,558.07
3085,RadRon,42870427,1698:38:30,420.63
3086,MichalKras,42863160,1765:37:40,404.61
3087,CINOLATINO63,42854852,1763:06:20,405.11
3088,xPyschoMantis,42836143,844:31:40,845.37
3089,Strippenzieher90,42810886,988:39:30,721.7
3090,pigner,42792509,1001:48:20,711.92
3091,WsHm_Al3jmi,42789645,1103:10:30,646.46
3092,hell-scout,42786212,1067:05:50,668.26
3093,Lazy-Director,42776228,759:50:40,938.27
3094,lm_So_Legit,42771790,795:24:00,896.23
3095,BROWNPRIDE_916,42770514,1466:59:20,485.92
3096,ruedas2786,42769563,1491:17:50,477.99
3097,Reiwa_Emperor,42764057,1374:15:00,518.64
3098,C-JOC,42762710,1216:58:30,585.64
3099,wrx9489,42755343,1447:34:30,492.26
3100,mightydoosh,42751495,1330:13:50,535.64
3101,xPC-187x,42749360,1870:58:40,380.81
3102,mikeram1,42730094,2985:50:00,238.52
3103,L3GEND3RYapple,42719741,1234:17:40,576.84
3104,Technique2002,42717266,794:56:50,895.6
3105,tikuwa7010,42707497,1463:38:30,486.32
3106,Hitman21R,42703053,1358:55:00,523.74
3107,Xx_WiH_xX,42691285,1041:22:50,683.25
3108,LuckyAce26,42674801,1058:35:10,671.88
3109,henriquekm32,42672588,1292:32:40,550.24
3110,gamer123910,42651924,710:50:10,1000.04
3111,Lord-Crimson--,42638281,1027:29:00,691.63
3112,M6-MENEZES,42637587,1334:42:30,532.42
3113,atelier-annie,42621900,1371:16:00,518.04
3114,grzes87pl,42620204,977:52:40,726.41
3115,ardalann,42599272,1295:55:40,547.86
3116,Uriy-7,42594890,1565:04:50,453.6
3117,MegaDarwin10,42586915,1176:10:20,603.47
3118,tsujimery,42580016,1232:37:30,575.74
3119,RENEGADE11b,42575130,1539:10:00,461.02
3120,XEliteXenoX,42569088,1209:06:00,586.79
3121,V_Avicii-Heart_V,42561148,769:25:30,921.93
3122,falkkl,42549745,1253:15:30,565.85
3123,Lipan-Warrior95,42535169,690:10:20,1027.16
3124,gokisannn,42533823,1086:33:20,652.43
3125,LEGION127,42532136,1569:03:10,451.78
3126,FLAECKI67,42502796,841:50:20,841.47
3127,philipeceschi,42488748,1972:31:20,359.01
3128,tom_the_menace,42476964,1210:29:10,584.85
3129,Infernum-NinerCL,42476780,1248:01:10,567.26
3130,AIRASSAULT7,42470919,1058:14:10,668.89
3131,Squidbirds,42433108,1325:13:40,533.66
3132,INFERREDSNIPER19,42427401,1422:51:20,496.97
3133,i_7SONE_SA,42423299,937:36:30,754.1
3134,BarryMckockinerX,42419039,800:50:40,882.8
3135,DAVID7670as,42409654,1637:56:40,431.53
3136,foxbyd2,42392442,2082:30:20,339.27
3137,WARRIOR-MAXIMUM,42387762,2035:56:20,347
3138,Zz_Viserion_zZ,42380967,700:35:40,1008.21
3139,Ailto_antcamper,42380378,1150:15:30,614.07
3140,jcon97,42356247,1404:13:50,502.72
3141,moppa64,42353295,1551:36:40,454.94
3142,Frank79C,42351862,1411:00:50,500.25
3143,dicomazi,42342918,690:53:20,1021.46
3144,mzk077,42314079,899:10:50,784.31
3145,Gmeatman,42308095,1584:40:20,444.97
3146,minoxtra,42293343,1092:14:50,645.36
3147,YYKP-,42284940,965:40:30,729.8
3148,creebrave70,42279733,1682:54:30,418.72
3149,yunpas-JPN,42271954,1012:48:20,695.62
3150,ora-a,42260797,1313:45:00,536.13
3151,reyleon001,42243311,1181:56:40,595.68
3152,crikken93,42207561,1247:49:00,563.75
3153,DiGiMoN_PiRoCuDo,42194569,810:24:40,867.76
3154,cnibyou02,42193672,1220:05:40,576.37
3155,AdriLegion,42183648,1069:53:30,657.13
3156,winonet,42174515,2189:07:00,321.09
3157,sharyl_sykora,42168768,1105:04:00,635.99
3158,sige4466,42155064,1759:57:00,399.21
3159,zitekk2000,42151429,645:25:20,1088.47
3160,YOZHIK_75,42148435,1131:33:40,620.8
3161,deeder-1031,42137784,1213:37:40,578.68
3162,GenericCoot,42129447,995:20:40,705.44
3163,ASKOOOOOOOOOv1__,42121339,982:34:50,714.47
3164,Capuano3,42115651,763:53:40,918.88
3165,VAMPIROS85,42109486,1368:59:30,512.66
3166,Herens49,42085393,1088:04:40,644.64
3167,thunnderbird1,42063222,1720:23:20,407.5
3168,Samartin501,42059438,1474:39:50,475.36
3169,floran078nl,42056871,1146:29:50,611.38
3170,FluffyRabbit7,42047021,857:22:00,817.37
3171,gardiyan33,42035941,1755:34:50,399.07
3172,ts73828,42000363,1412:29:30,495.58
3173,chema-_97,41994603,1023:20:10,683.95
3174,Niiko_221,41993447,733:39:10,953.98
3175,O0o_POKER_o0O,41992258,1545:30:40,452.84
3176,Leoncithu,41968034,1270:15:40,550.65
3177,kayu1069,41967538,1012:42:50,690.68
3178,TheLibyanZombie,41962084,1248:20:10,560.24
3179,Rothgod,41942941,1916:54:10,364.68
3180,BLUE-EYEZ1988,41939646,1643:31:00,425.3
3181,rudypapi,41930680,2088:45:00,334.58
3182,Anselmo123667,41929687,1822:57:20,383.35
3183,Abbas_Ghost_112,41918613,1122:08:30,622.6
3184,VIRGINALIS,41907754,872:23:10,800.63
3185,Gone406Fishin-,41903662,2081:05:00,335.59
3186,joinster,41900195,937:24:50,744.96
3187,SubiesRumble,41884102,850:33:50,820.71
3188,porschefreak_92,41881064,956:01:30,730.12
3189,ULG-SAN81,41876903,1993:26:00,350.12
3190,WeSLeY__Sb,41874541,1302:36:30,535.78
3191,ViperFixer96,41870215,1071:57:10,651
3192,Az7eCkz_v2,41859611,1037:07:20,672.69
3193,ShadowWorrior900,41856715,1288:52:10,541.26
3194,Rogue3_RT,41852082,1462:45:50,476.86
3195,HAIDER-AK-47,41822537,654:22:50,1065.19
3196,godsfrontlinesol,41817882,1602:39:30,434.88
3197,KEVINLONG123,41812290,1416:01:50,492.13
3198,irfanbekaroglu89,41812091,1145:57:40,608.11
3199,TheChronic_G,41806379,828:04:40,841.43
3200,dieseldog400,41806302,1877:05:10,371.2
3201,Enes_Senel,41788277,549:09:10,1268.27
3202,CerialKillrPanda,41787345,1608:25:00,433.01
3203,hushdatfuss,41753239,898:30:10,774.5
3204,WolfsBlood003,41750649,2176:23:10,319.72
3205,Azra974,41747263,846:46:50,821.69
3206,LucasIFC,41740519,835:36:50,832.53
3207,VANQUISH-9600Ga,41736336,1409:11:40,493.62
3208,esmail-panda-,41732273,1541:50:50,451.11
3209,Aquiles-Col,41724658,1010:08:20,688.43
3210,registration345,41711244,766:36:20,906.84
3211,xX-xA5A5H1Nx-Xx,41708221,1250:46:20,555.77
3212,Lensman-75,41703981,1467:17:50,473.71
3213,HOLLYGUY22FIN,41683755,1389:24:40,500.02
3214,ll-HarD-kill-ll,41652563,669:56:40,1036.22
3215,CoMoMon_zu_Barth,41621257,908:42:50,763.37
3216,HugoStglitz,41604678,1036:01:00,669.31
3217,CeLN_lnvisible,41586981,821:04:00,844.17
3218,b-mode90,41584973,1192:10:20,581.36
3219,MuraTURK,41569076,1398:57:10,495.24
3220,Daken_THE_King,41567519,1042:02:10,664.84
3221,naito_46-49,41550950,1088:35:00,636.16
3222,Ha_A_Girl_912,41545313,1407:02:40,492.11
3223,faborl,41529696,1598:42:50,432.95
3224,KanclerzPogromu,41524637,1036:49:00,667.5
3225,stubedoobydoo,41496884,1647:29:00,419.8
3226,gserclb,41479323,980:16:10,705.24
3227,pttibul,41479083,1610:03:00,429.38
3228,dannysr08,41476103,2137:01:30,323.47
3229,Marcus37d,41467907,1412:03:40,489.45
3230,sakura__kokoro,41418039,1484:25:20,465.03
3231,R3_-S3T-_SM,41417643,613:05:40,1125.92
3232,henow7,41416646,697:28:00,989.69
3233,Geloshaboo,41414846,999:27:40,690.62
3234,YKCIR_SIX,41414294,1378:58:40,500.54
3235,astronauts_5g,41412436,1241:35:50,555.9
3236,SLY--RAMBO,41388375,861:00:50,801.16
3237,NoWayB4ck23,41387101,1193:24:50,577.99
3238,Hidekazu07777,41381054,1074:52:30,641.64
3239,Stillhang,41368334,869:08:50,793.27
3240,abdelhani39,41342305,1035:09:40,665.63
3241,spy_lisious,41334981,1297:47:20,530.84
3242,Noob_w1101,41333951,602:10:40,1144.01
3243,R7n8Fe108yt,41333234,2096:03:40,328.66
3244,B-ii__BBAY__ii-B,41324726,889:21:40,774.43
3245,viklyuchatel,41323139,1301:55:10,529
3246,adnausium,41321171,844:28:40,815.52
3247,Laser_Mike_89,41320308,1238:53:30,555.88
3248,Ray_MF,41320241,1260:37:30,546.29
3249,Ayesha-110,41314885,1323:30:10,520.27
3250,Randy_48241,41301703,1072:42:20,641.71
3251,GGT_Bellezzo,41300513,1688:09:10,407.75
3252,whitehammer1979,41298444,1112:21:20,618.78
3253,tefuteru,41275219,1364:28:40,504.16
3254,aguraN_,41263774,1086:05:20,633.22
3255,Viper-Falah,41263252,1157:14:00,594.28
3256,A_Shiny_Ho_Oh,41255199,633:27:20,1085.45
3257,Rokka4412,41251458,1555:28:50,442
3258,bw52,41250724,3665:48:20,187.55
3259,Matador__Nooob,41244423,1490:35:50,461.16
3260,SAL1GUNNER,41236502,2409:59:40,285.18
3261,masa1112233444,41206756,1120:01:20,613.18
3262,Histoire8954563,41197742,1052:02:10,652.67
3263,Dollars5557,41179986,768:11:00,893.45
3264,l3rownEyedGirl,41164099,1039:52:10,659.76
3265,Haouash,41149912,1214:54:50,564.51
3266,MeR4cEdEs_-BeNz_,41137275,921:15:10,744.23
3267,EMG_FB,41124445,1209:25:10,566.72
3268,ghostEdinjugo,41113178,2478:57:40,276.41
3269,Ozkiller78,41109604,1526:30:10,448.84
3270,theMindSculptorX,41105377,1624:05:00,421.83
3271,Chevy3187,41092161,1321:25:50,518.28
3272,silvertime1112,41089303,734:48:00,931.98
3273,Saki_is_awesome,41089048,730:42:40,937.19
3274,dj_fink,41088083,1583:32:20,432.45
3275,KAMIKAZE_jyu,41087767,782:31:10,875.12
3276,Mommotti_H,41087005,1574:08:00,435.02
